cover,artwork name,song genre,artist,song title,artistic category,mood,year,collections
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource665.jpg,Euphoric Brushstrokes,Psychedelic Rock,Tame Impala,Painted Reverie,Abstract,Euphoric,Vibrant,"Trippy, Contemporary, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource220.jpg,Subtle Waves of Change,Indie,Bon Iver,Gradient Serenity,Abstract,Calming,"Cool Tone, Blue, Green","Contemporary, Trippy, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC9902.jpeg,Dreamy Highway Under a Cloudy Sky,Psychedelic,Tame Impala,Motion Colors,Abstract,Calming,"Warm Tone, Blue, White, Orange","Trippy, Contemporary, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource599.jpg,Urban Vibes in Color Flux,Psychedelic,Gorillaz,City Rhythms in Color,Abstract,Euphoric,"Vibrant, Colorful, Red, Blue, Yellow, Pink, Green, Purple","Graffiti, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A50.jpeg,Aquatic Reverie,Psychedelic,Tame Impala,Underwater Dreams,Abstract,Calming,"Vibrant, Dark Blue, Green","Trippy, Surreal, Nature"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS8806.jpeg,Infinity Glow,Psychedelic,Electric Light Orchestra,Infinity Glow,"Abstract, Minimalist",Euphoric,"Vibrant, Yellow, Black","Trippy, Contemporary, Neon, Festival, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource561.jpg,Abstract Dreamscape of a House,Psychedelic,Tame Impala,Blurred Boundaries,Abstract,Calming,"Vibrant, Orange, Yellow, White, Grey, Black","Trippy, Modern Pop, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource333.jpg,Reflections in Blue,Indie,Bon Iver,Reflections in Blue,Nature,Calming,Blue,"Beach, Summer, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90089.jpeg,Misty Reflections,Indie,Bon Iver,Into the Fog,Surreal,Lonely,"Dark, Black And White, Neutral","Trippy, Space, Winter, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324118.jpeg,Mystic Horizons,Psychedelic,Tame Impala,Cosmic Flow,Abstract,Wanderlust,"Vibrant, Colorful, Blue, Orange, Purple, Red, White","Trippy, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource5.jpg,Dream Stride,Psychedelic Pop,Tame Impala,Walking the Dream,"Abstract, Modern Pop","Calming, Euphoric","Vibrant, Colorful (Green, Pink, Yellow)","Trippy, Contemporary, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource574.jpg,Chaotic Bloom,Psychedelic,Tame Impala,Chaotic Vibes,"Abstract, Nature",Euphoric,"Vibrant, Colorful, Blue, Pink, Red, Purple, Green","Flower, Hipstoric, Trippy"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS8824.jpeg,Energetic Orbit,Psychedelic Rock,Pink Sun Collective,Swirl of Freedom,Abstract,Euphoric,Vibrant,"Trippy, Graffiti, Contemporary, Stoner"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource628.jpg,Mystical Polar Constructs,Psychedelic,Tame Impala,Infinite Dreamers,Surreal,Euphoric,"Blue, Purple, Pink, Black, Magenta","Trippy, Stoner, Surreal, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC11022419.jpeg,Mystic River Dreams,Indie,Bon Iver,Holocene,"Abstract, Nature",Calming,"Vibrant, Green, Blue","Forest, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource207.jpg,Blurred Horizons,Indie,Tame Impala,Blurred Horizons,"Abstract, Nature",Wanderlust,"Blue, Brown, Cool Tone","Trippy, Boho, Forest"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource678.jpg,Kaleidoscope Energy,Psychedelic,Tame Impala,Vivid Rhythms,Abstract,Euphoric,Vibrant,"Trippy, Festival, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource655.jpg,Technicolor Vibrancy,Psychedelic,The Parrots of Chaos,Colorful Symphony,"Abstract, Maximalist, Nature",Euphoric,"Vibrant, Green, Yellow, Red, Black, Orange, Blue, Fuchsia","Forest, Trippy, Contemporary, Neon, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource221.jpg,Ethereal Gradient Symphony,Psychedelic,Tame Impala,Dream Patterns,Abstract,Calming,"Vibrant, Blue, Green, Purple, Red","Trippy, Contemporary, Stoner"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource538.jpg,Whispers of Autumn,Indie,Bon Iver,Leaves in Reflection,"Abstract, Nature","Calming, Euphoric","Vibrant, Red, Orange, Yellow","Nature, Fall, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC9906916.jpeg,Winged Horizons,Indie,Sky Wanderer,Floating Above the Clouds,Nature,Wanderlust,"Blue, White, Cool Tone, Vibrant","Nature, Summer, Trippy, Wanderlust"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90031.jpeg,Luminous Drift,Ambient Psychedelic,Sigur Rós,Ethereal Glow,Abstract And Surreal,Calming,Neutral (Grey And White),"Trippy, Space"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBruinsZ18.jpeg,Waves of Chaos,Psychedelic,Tame Impala,Waves of Energy,Abstract,Euphoric,Vibrant,"Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324189.jpeg,Sapphire Bloom,Psychedelic,Tame Impala,Blooming Reflections,"Abstract, Nature","Euphoric, Calming","Blue, Purple, Pink, Green, Vibrant","Flower, Trippy, Neon, Boho"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS632.jpeg,Interwoven Whimsy,Psychedelic,Tame Impala,Curves of Infinity,Abstract,Mysterious,"Vibrant (Yellow, Blue, Black)","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource642.jpg,Euphoric Bloom,Psychedelic,Tame Impala,Garden Kaleidoscope,"Abstract, Maximalist, Nature, Flower Head",Euphoric,"Vibrant, Colorful, Green, Blue, Purple, Pink, Red, Yellow, Brown","Trippy, Boho, Contemporary, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241149.jpeg,Ethereal Illuminations,Ambient,Enigma,Touch of Divinity,Abstract,Euphoric,"Red, Gold, Black","Trippy, Contemporary, Man Cave"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource671.jpg,Vital Currents,Psychedelic Funk,Tame Impala,Vibrations in Color,Abstract,Euphoric,"Vibrant, Colorful, Blue, Purple, Turquoise, Gold, Orange","Trippy, Contemporary, Boho, Summer"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBruinsR5.jpeg,Energetic Abstraction,Indie,Tame Impala,Let It Happen,Abstract,Euphoric,"Yellow, Black, Red, Blue","Graffiti, Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241131.jpeg,Mystical Vibrance,Psychedelic Rock,Tame Impala,Colors of Imagination,Abstract,Euphoric,"Vibrant, Red, Green, Blue, Brown, Ochre","Trippy, Forest, Stoner"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A22.jpeg,Cosmic Bloom,Psychedelic,Tame Impala,Floral Symphony,"Abstract, Flower Head",Euphoric,"Vibrant, Blue, Yellow, Black, White, Red, Purple","Flower, Spring, Summer, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource383.jpg,Whispers of a Blooming Dream,Indie,Bon Iver,Nature's Lullaby,"Abstract, Nature","Calming, Euphoric","Vibrant, Colorful, Green, Purple, Yellow","Flower, Spring, Trippy, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC03032414.jpeg,Dynamic Flow,Psychedelic,Tame Impala,Vortex of Colors,"Abstract, Maximalist","Euphoric, Wanderlust","Vibrant, Colorful, Red, Blue, Green, Magenta","Trippy, Neon, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224122.jpeg,Dreamscape Reflections,Psychedelic,Tame Impala,Sky Echoes,Surreal,Euphoric,"Vibrant, Pink, Blue, Magenta","Trippy, Neon, Contemporary, Summer, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource589.jpg,Waves of Vision,Psychedelic,Tame Impala,Flowing Horizons,Abstract,Euphoric,"Colorful, Green, Blue, Pink","Trippy, Contemporary, Psychedelic"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource130.jpg,Chaotic Symphony in Color,Psychedelic,Unknown Mortal Orchestra,Vibrant Frenzy,Abstract,Euphoric,"Vibrant, Colorful, Yellow, Red, Blue, Purple","Festival, Trippy, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource658.jpg,Celestial Burst,Psychedelic Rock,Tame Impala,Cosmic Palette,Abstract,Euphoric,"Vibrant, Red, Green, Blue, Black, White","Trippy, Contemporary, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource493.jpg,Autumn Blur: A Dance of Colors,Indie,Bon Iver,Colors of the Fall,Abstract,Calming,"Vibrant, Yellow, Blue, Pink, Warm","Fall, Nature, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource394.jpg,Mystical Verdure,Ambient,Tycho,A Walk,Abstract,Calming,Green,"Forest, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource580.jpg,Restless Nostalgia,Indie,The Telephone Dreamers,Hold the Line,Surreal,Lonely,Vibrant,Retro Trippy Contemporary
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource238.jpg,Energized Horizons,Indie,Tame Impala,Shades and Vibrance,Abstract,Euphoric,"Orange, Blue, Vibrant","Contemporary, Trippy, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224197.jpeg,Motion in Blue: Cafe Reflections,Indie,James Blake,Blurred Rhythms,Abstract,Euphoric,"Blue, Cool Tone","Neon, Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324147.jpeg,Vortex of Vitality,Psychedelic,Tame Impala,Kaleidoscopic Pulse,Abstract,Wanderlust,Blue Purple Vibrant Orange Red,Trippy Contemporary Festival
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224185.jpeg,Reflections of a Dreamscape,Psychedelic,Tame Impala,Urban Wanderlust,Abstract,"Calming, Wanderlust","Vibrant, Colorful","Contemporary, Trippy, Hipstoric, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource643.jpg,Kaleidoscope Symphony,Psychedelic,Tame Impala,Daydream Mosaic,"Abstract, Nature","Wanderlust, Euphoric","Vibrant, Colorful, Blue, Green, Yellow, Red","Contemporary, Trippy, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324151.jpeg,Chromatic Motion,Psychedelic,Tame Impala,Colorfield Rhythm,Abstract,Euphoric,Vibrant,"Trippy, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS8822.jpeg,Dancing Spirit of 88,Psychedelic,Cosmic Vibes Collective,Starry Dance Groove,Abstract,Euphoric,"Vibrant, Yellow, Blue, Black And White","Festival, Trippy, Neon, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241137.jpeg,Serenity in Bloom,Psychedelic,Tame Impala,Vibrant Horizons,"Abstract, Nature",Calming,"Green, Blue, Yellow, Brown, Vibrant","Forest, Trippy, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource824.jpeg,Swirls of Energy,Psychedelic,Tame Impala,Swirls of Energy,Abstract,Euphoric,"Vibrant, Blue, Green, Yellow, Red","Contemporary, Trippy, Hipster"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224138.jpeg,Waves of Colorful Wonder,Psychedelic,Tame Impala,Vibrant Cascade,"Abstract, Maximalist, Nature",Euphoric,"Vibrant, Blue, Green, Orange, Yellow","Trippy, Contemporary, Festival, Hipstoric, Neon"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A31.jpeg,Chaotic Symphony,Psychedelic,Tame Impala,Kaleidoscope Vibes,Abstract,Euphoric,Vibrant,"Trippy, Graffiti, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource646.jpg,Eternal Bloom,Psychedelic,Tame Impala,Dream Garden,"Abstract, Nature, Maximalist",Euphoric,"Vibrant, Yellow, Red, Green, Blue, Warm Tone, Colorful","Flower, Spring, Trippy, Boho, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241105.jpeg,Dream River,Psychedelic,Tame Impala,Dreamwave,Abstract,Euphoric,"Blue, Purple, Vibrant","Trippy, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource501.jpg,Ethereal Labyrinth,Psychedelic,Tame Impala,Kaleidoscopic Dream,Abstract,"Calming, Euphoric","Vibrant, Colorful, Blue, Purple, Pink, White","Trippy, Contemporary, Boho, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource404.jpg,Soothing Textural Hues,Indie,Bon Iver,Faded Vibrance,Abstract,Calming,Blue Gray Cool Tones Neutral,Trippy Boho Contemporary
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource828.jpeg,Abstract Brush Symphony,Psychedelic,Abstract Frequencies Collective,Strokes of Freedom,Abstract,Wanderlust,"Red, Blue, Neutral","Contemporary, Trippy, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource614.jpg,Euphoria in Colors,Psychedelic,Tame Impala,Visions in Vividness,Abstract,Euphoric,"Vibrant, Colorful, Red, Orange, Yellow, Green, Blue, Purple, Pink","Contemporary, Trippy, Boho, Neon"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINSNET08.jpg,Light On Inspiration,Indie,Imagine Dragons,Light It Up,Abstract,Euphoric,Yellow Black Vibrant,Neon Trippy Contemporary Stoner
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A34.jpeg,Electric Scribble on Dark Canvas,Psychedelic,Tame Impala,Purple Haze Symphony,Abstract,Euphoric,Purple,"Graffiti, Trippy, Neon"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A25.jpeg,Nucleus in Focus,Psychedelic,Tame Impala,Core Frequencies,Abstract,Euphoric,"Red, Black, White","Retro, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224115.jpeg,"""Dreamy Pastures""",Indie,Bon Iver,"""Whispering Fields""","Abstract, Nature","Calming, Wanderlust","Vibrant, Green, Blue","Forest, Boho, Contemporary, Trippy, Summer"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBruinsZ05.jpeg,Golden Disarray,Indie,Alt-J,Tesselate,Abstract,Euphoric,"Dark, Yellow, Gold","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource385.jpg,Dreamscape Gradient,Psychedelic,Tame Impala,Pastel Reverie,"Abstract, Surreal",Calming,"Pink, Blue, Purple, Vibrant, Cool Tone","Trippy, Contemporary, Nature"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource55.jpg,Entwined Chromatic Whispers,Indie,Tame Impala,Feels Like We Only Go Backwards,Abstract,Calming,"Blue, Purple, Red","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource691.jpg,Grapes of Change,Psychedelic,Tame Impala,Vibrant Echoes,Abstract,Euphoric,"Vibrant, Colorful, Pink, Green, Blue, Gold, Purple","Contemporary, Trippy, Festival, Neon, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99038.jpeg,Through the Misty Pane,Psychedelic,Tame Impala,Blurred Horizons,Surreal,Wanderlust,"Blue, Dark, Cool Tone","Trippy, Winter, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324161.jpeg,Cosmic Dreamscape,Psychedelic,Tame Impala,Luminous Drift,Abstract,Calming,"Blue, Cool Tone","Trippy, Space, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource508.jpg,Vibrant Abstract Bloom,Psychedelic,Tame Impala,Bloom in Color,Abstract,Euphoric,"Colorful, Pink, Blue, Orange, Yellow, White","Trippy, Flower, Spring, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource673.jpg,Dynamic Mythos,Psychedelic,Tame Impala,Energy Currents,Abstract,Intense,"Blue, Purple, Yellow, Green, Black","Contemporary, Stoner, Trippy, Hipstoric, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224191.jpeg,Sunset Serenity,Ambient,Brian Eno,An Ending (Ascent),Abstract,Calming,"Pink, Blue, Yellow","Trippy, Beach, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource336.jpg,Silhouettes of Tomorrow,Psychedelic,Tame Impala,Silhouettes of Tomorrow,Abstract,Calming,"Blue, Green, Dark","Trippy, Contemporary, Graffiti"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource808.jpeg,Vibrant Echoes,Psychedelic,Tame Impala,Vibrant Echoes,Abstract,Euphoric,"Blue, Green, Pink, Yellow","Contemporary, Trippy, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource175.jpg,"""Rings of Reflection""",Psychedelic,Tame Impala,"""Inner Echoes""",Nature,Calming,"Brown, Yellow, Warm","Forest, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource701.jpg,Vitality in Color,Psychedelic,Tame Impala,Swatches of Emotion,Abstract,Euphoric,"Vibrant, Colorful, Warm Tone, Orange, Yellow, Green, Purple, Brown","Contemporary, Boho, Trippy, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource367.jpg,Reflective Enigma,Psychedelic,Tame Impala,Reflections in Glass,Surreal,"Enigmatic, Melancholic","Vibrant, Colorful, Warm Tone, Red, Brown","Contemporary, Neon, Trippy, Urban"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90059.jpeg,Technicolor Fractals,Psychedelic,Daft Punk,Cosmic Currents,Abstract,Euphoric,Vibrant,"Trippy, Neon, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource330.jpg,Depth of Serenity,Indie,Bon Iver,Reflections of Blue,Nature,"Calming, Wanderlust","Blue, Cool Tone","Surf, Trippy, Summer, Beach"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource122.jpg,Reflections Between Worlds,Electronic,Bonobo,Liquid Skies,Surreal,Calming,Vibrant,"Contemporary, Trippy, Urban"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource65.jpg,Dynamic Symphony of Nature,Psychedelic,Tame Impala,Blooming Echoes,Abstract Nature,Wanderlust,"Vibrant, Colorful, Purple, Blue, Pink","Trippy, Contemporary, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource469.jpg,Shadows in Motion,Psychedelic,Tame Impala,Ethereal Whisper,Abstract,"Calming, Euphoric","Vibrant, Orange, Pink, Red, White","Trippy, Surreal, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241128.jpeg,Dreams in Motion,Psychedelic Rock,Tame Impala,Fading Skies,Abstract,"Calming, Wanderlust","Orange, Yellow, Blue, Dark","Trippy, Wanderlust, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource682.jpg,Vibrant Dance of Nature,Psychedelic,Tame Impala,Nature's Mosaic,"Abstract, Nature","Euphoric, Wanderlust","Vibrant, Colorful, Blue, Green, Orange, Yellow","Trippy, Contemporary, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241139.jpeg,Celestial Reverie,Psychedelic,Tame Impala,Starlit Drift,Abstract,"Lonely, Calming","Blue, Purple, Dark, Cool Tone","Trippy, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource66.jpg,Fields of Vitality,Psychedelic,Tame Impala,Fields of Life,Abstract,Euphoric,"Yellow, Orange, Green, Red, Brown, Vibrant, Warm Tone","Spring, Nature, Forest, Trippy, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource448.jpg,Dynamic Horizons,Psychedelic,Tame Impala,Vivid Currents,Abstract,Euphoric,"Vibrant, Colorful, Blue, Yellow, Green, Purple","Trippy, Contemporary, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource128.jpg,Color Horizons,Psychedelic,Tame Impala,Gradient Dreams,"Abstract, Surreal","Calming, Euphoric","Vibrant, Colorful, Warm Tone","Trippy, Graffiti, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224131.jpeg,Blurred Urban Reverie,Psychedelic Rock,Tame Impala,City Lights Dreaming,Urban,Wanderlust,"Dark, Blue, Cool Tone","Graffiti, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBruinsZ11.jpeg,Lines in Harmony,Indie,Tame Impala,Yellow Streams,Modern Pop,Calming,"Yellow, Black, White","Contemporary, Summer, Graffiti, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource354.jpg,Cosmic Contrast,Alternative,Lorde,Royals,Abstract,Rebellious,"Pink, Dark Purple","Trippy, Barbiecore"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource326.jpg,"""Dreams of Blue Horizons""",Ambient,Enigma,"""Blue Depth""",Surreal,Euphoric,"Blue, Dark","Trippy, Contemporary"
